distance_km,beds,icu,equipment_match,severity_weight,has_ventilator,has_defibrillator,has_ct_scan,has_blood_bank,has_icu_equipment,accepting,specialist_present,hospital_load,condition_severity,ot_available,was_selected
0.05889591994192083,0.17666553042850594,0.0,0.0,0.6666666666666666,0,0,0,0,0,1,0,0.1,2,0.3333333333333333,0
0.0602934198217056,0.38560049314076816,0.02,0.0,0.6666666666666666,0,0,0,0,0,1,0,0.15,2,0.3333333333333333,0
0.751711092996381,0.6322686066071146,0.16,1.0,0.6666666666666666,1,0,1,1,1,1,0,0.6,2,0.0,1
0.7973598219328871,0.38560049314076816,0.02,0.0,0.6666666666666666,0,0,0,0,0,1,0,0.4,2,0.3333333333333333,0
0.7894951485547632,0.48958324689228405,0.06,0.0,0.6666666666666666,0,0,0,1,0,1,0,0.6,2,0.16666666666666666,0
0.06648791181794325,0.48958324689228405,0.04,0.0,0.6666666666666666,0,0,0,0,0,1,0,0.5,2,0.16666666666666666,0
0.05461622633651587,0.2588103241013484,0.0,0.0,0.6666666666666666,0,0,0,0,0,1,0,0.3,2,0.16666666666666666,0
0.4985964655345367,0.2588103241013484,0.0,0.0,0.6666666666666666,0,0,0,0,0,1,0,0.7,2,0.16666666666666666,0
0.059054543570589396,0.2588103241013484,0.0,0.0,0.6666666666666666,0,0,0,0,0,1,0,0.2,2,0.16666666666666666,0
0.06669310815312311,0.4734890365184638,0.08,1.0,0.6666666666666666,1,0,0,1,0,1,0,0.35,2,0.0,0
0.7518944122588341,0.5239276485562145,0.1,1.0,0.6666666666666666,1,1,0,1,0,1,0,0.1,2,0.0,1
0.9417259659095933,0.288129070006334,0.0,0.0,0.6666666666666666,0,0,0,0,0,1,0,0.0,2,0.3333333333333333,0
0.9404119024861621,0.2588103241013484,0.0,0.0,0.6666666666666666,0,0,0,0,0,1,0,0.0,2,0.16666666666666666,0
0.42695279951623616,0.5522122565191372,0.12,1.0,0.6666666666666666,1,1,1,1,1,1,0,0.3,2,0.0,0
0.061370550912753695,0.38560049314076816,0.02,0.0,0.6666666666666666,0,0,0,0,0,1,0,0.4,2,0.0,0
0.06134187935149435,0.3533310608570119,0.02,0.0,0.6666666666666666,0,0,0,0,0,1,0,0.6,2,0.16666666666666666,0
0.08308270870779325,0.41246410897838653,0.04,0.0,0.6666666666666666,0,0,0,1,0,1,0,0.5,2,0.3333333333333333,0
0.2885017529247712,0.2588103241013484,0.0,0.0,0.6666666666666666,0,0,0,0,0,1,0,0.3,2,0.3333333333333333,0
0.862992938412375,0.8885364604221719,0.8,1.0,0.6666666666666666,1,1,1,1,1,1,0,0.65,2,0.6666666666666666,1
0.8849900182001345,0.5522122565191372,0.1,1.0,0.6666666666666666,1,0,0,1,0,1,0,0.25,2,0.16666666666666666,0
0.8823887319159518,0.7066621217140238,0.24,1.0,0.6666666666666666,1,0,1,1,1,1,0,0.25,2,0.6666666666666666,0
0.324830703280069,0.48958324689228405,0.06,0.0,0.6666666666666666,0,0,0,1,0,1,0,0.45,2,0.16666666666666666,0
0.8510450457997081,0.2588103241013484,0.0,0.0,0.6666666666666666,0,0,0,0,0,1,0,0.4,2,0.3333333333333333,0
0.36180376317401863,0.3533310608570119,0.02,0.0,0.6666666666666666,0,0,0,0,0,1,0,0.5,2,0.3333333333333333,0
0.050063950503408824,0.576258140012668,0.12,1.0,0.6666666666666666,1,0,0,1,0,1,0,0.0,2,0.16666666666666666,0
0.3182202961435414,0.4458541583113122,0.04,0.0,0.6666666666666666,0,0,0,1,0,1,0,0.0,2,0.16666666666666666,0
0.8223923767199876,0.576258140012668,0.16,1.0,0.6666666666666666,1,1,1,1,1,1,0,0.05,2,0.16666666666666666,1
0.8225346233555111,0.38560049314076816,0.0,0.0,0.6666666666666666,0,0,1,0,0,1,0,0.5,2,0.3333333333333333,0
0.7617784170856909,0.38560049314076816,0.0,0.0,0.6666666666666666,0,0,0,0,0,1,0,0.0,2,0.0,0
0.45581282714413607,0.41246410897838653,0.04,0.0,0.6666666666666666,0,0,0,1,0,1,0,0.65,2,0.16666666666666666,0
0.058676091292901085,0.5522122565191372,0.1,1.0,0.6666666666666666,1,0,0,1,0,1,0,0.25,2,0.16666666666666666,0
0.058750789050960706,0.4734890365184638,0.04,0.0,0.6666666666666666,0,0,0,0,0,1,0,0.3,2,0.3333333333333333,0
0.20988371199871525,0.31291771646377814,0.02,0.0,0.6666666666666666,0,0,0,0,0,1,0,0.0,2,0.0,0
0.19467568637647037,0.576258140012668,0.12,1.0,0.6666666666666666,1,0,0,1,0,1,0,0.0,2,0.16666666666666666,0
0.7655302336888254,0.6322686066071146,0.16,1.0,0.6666666666666666,1,0,1,1,1,1,0,0.6,2,0.0,1
0.8141701803973871,0.2229270791556561,0.0,0.0,0.6666666666666666,0,0,0,0,0,1,0,0.15,2,0.3333333333333333,0
0.7968794173732041,0.4458541583113122,0.04,0.0,0.6666666666666666,0,0,0,1,0,1,0,0.0,2,0.16666666666666666,0
0.06828613388200398,0.38560049314076816,0.02,0.0,0.6666666666666666,0,0,0,0,0,1,0,0.2,2,0.3333333333333333,0
0.7242281135930424,0.48958324689228405,0.06,0.0,0.6666666666666666,0,0,0,1,0,1,0,0.6,2,0.16666666666666666,0
0.06681286913714339,0.17666553042850594,0.0,0.0,0.6666666666666666,0,0,0,0,0,1,0,0.2,2,0.0,0
0.311467116218989,0.5522122565191372,0.1,1.0,0.6666666666666666,1,0,0,1,0,1,0,0.5,2,0.0,0
0.05537885463080901,0.48958324689228405,0.06,0.0,0.6666666666666666,0,0,0,1,0,1,0,0.2,2,0.16666666666666666,0
0.8029314168610191,0.5522122565191372,0.12,1.0,0.6666666666666666,1,1,0,1,1,1,0,0.3,2,0.3333333333333333,1
0.793666498806914,0.31291771646377814,0.02,0.0,0.6666666666666666,0,0,0,0,0,1,0,0.65,2,0.0,0
0.7855594206257902,0.288129070006334,0.0,0.0,0.6666666666666666,0,0,0,0,0,1,0,0.35,2,0.0,0
0.2611054649529642,0.288129070006334,0.0,0.0,0.6666666666666666,0,0,0,0,0,1,0,0.7,2,0.0,0
0.053891329601442814,0.3533310608570119,0.02,0.0,0.6666666666666666,0,0,0,0,0,1,0,0.6,2,0.16666666666666666,0
0.05392829289790234,0.38560049314076816,0.02,0.0,0.6666666666666666,0,0,0,1,0,1,0,0.2,2,0.3333333333333333,0
0.09974504323850711,0.3533310608570119,0.0,0.0,0.6666666666666666,0,0,0,0,0,1,0,0.2,2,0.3333333333333333,0
0.1552614455751794,0.8528133029917307,0.7,1.0,0.6666666666666666,1,1,1,1,1,1,0,0.15,2,0.6666666666666666,0
0.7610217512369463,0.6322686066071146,0.16,1.0,0.6666666666666666,1,0,1,1,1,1,0,0.6,2,0.0,1
0.7892796070290505,0.2229270791556561,0.0,0.0,0.6666666666666666,0,0,0,0,0,1,0,0.15,2,0.3333333333333333,0
0.778159383175434,0.4458541583113122,0.04,0.0,0.6666666666666666,0,0,0,1,0,1,0,0.0,2,0.16666666666666666,0
0.20741216607922333,0.3533310608570119,0.02,0.0,0.6666666666666666,0,0,0,0,0,1,0,0.05,2,0.16666666666666666,0
0.7266823159617256,0.38560049314076816,0.02,0.0,0.6666666666666666,0,0,0,0,0,1,0,0.4,2,0.3333333333333333,0
0.0634068346925115,0.5522122565191372,0.12,1.0,0.6666666666666666,1,1,1,1,1,1,0,0.3,2,0.0,0
0.05584057966096499,0.5622660235692741,0.2,1.0,0.6666666666666666,1,1,1,1,1,1,0,0.45,2,0.16666666666666666,0
0.05578440728832033,0.5239276485562145,0.08,0.0,0.6666666666666666,0,0,0,1,0,1,0,0.45,2,0.16666666666666666,0
0.7157176338649287,0.6322686066071146,0.3,1.0,0.6666666666666666,1,0,0,1,0,1,0,0.6,2,0.3333333333333333,1
0.794045683159996,0.5522122565191372,0.12,1.0,0.6666666666666666,1,1,0,1,1,1,0,0.3,2,0.3333333333333333,0
0.7853408010007643,0.31291771646377814,0.02,0.0,0.6666666666666666,0,0,0,0,0,1,0,0.65,2,0.0,0
0.7285674097481742,0.17666553042850594,0.0,0.0,0.6666666666666666,0,0,0,0,0,1,0,0.1,2,0.3333333333333333,0
0.2738912785560575,0.17666553042850594,0.0,0.0,0.6666666666666666,0,0,0,0,0,1,0,0.2,2,0.0,0
0.262686318165381,0.2229270791556561,0.0,0.0,0.6666666666666666,0,0,0,0,0,1,0,0.3,2,0.3333333333333333,0
0.07052326086224714,0.41246410897838653,0.04,0.0,0.6666666666666666,0,0,0,1,0,1,0,0.5,2,0.3333333333333333,0
0.05372519030936484,0.3533310608570119,0.02,0.0,0.6666666666666666,0,0,0,0,0,1,0,0.7,2,0.3333333333333333,0
0.8186454998895993,0.6322686066071146,0.3,1.0,0.6666666666666666,1,0,0,1,0,1,0,0.6,2,0.3333333333333333,1
0.9295994707367992,0.5522122565191372,0.12,1.0,0.6666666666666666,1,1,0,1,1,1,0,0.3,2,0.3333333333333333,0
0.9158198295184224,0.31291771646377814,0.02,0.0,0.6666666666666666,0,0,0,0,0,1,0,0.65,2,0.0,0
0.1463308852872829,0.2588103241013484,0.0,0.0,0.6666666666666666,0,0,0,0,0,1,0,0.0,2,0.3333333333333333,0
0.19617370122186337,0.8528133029917307,0.6,1.0,0.6666666666666666,1,1,1,1,1,1,0,0.0,2,0.16666666666666666,0
0.05450448649054326,0.288129070006334,0.0,0.0,0.6666666666666666,0,0,0,0,0,1,0,0.15,2,0.3333333333333333,0
0.06224205045306216,0.2588103241013484,0.0,0.0,0.6666666666666666,0,0,0,0,0,1,0,0.5,2,0.0,0
0.2709273270273418,0.2588103241013484,0.0,0.0,0.6666666666666666,0,0,0,0,0,1,0,0.1,2,0.0,0
0.9137597729392389,0.7066621217140238,0.3,1.0,0.6666666666666666,1,1,1,1,1,1,0,0.0,2,0.5,1
0.9543728320653964,0.288129070006334,0.0,0.0,0.6666666666666666,0,0,0,0,0,1,0,0.35,2,0.3333333333333333,0
0.9425304826842311,0.288129070006334,0.0,0.0,0.6666666666666666,0,0,0,0,0,1,0,0.3,2,0.16666666666666666,0
0.6492530054204935,0.7712009862815363,0.4,1.0,0.6666666666666666,1,1,1,1,1,1,0,0.35,2,0.6666666666666666,0
0.720663791881125,0.2588103241013484,0.0,0.0,0.6666666666666666,0,0,0,0,0,1,0,0.3,2,0.16666666666666666,0
0.05064715305400078,0.288129070006334,0.0,0.0,0.6666666666666666,0,0,0,0,0,1,0,0.15,2,0.3333333333333333,0
0.373543645356913,0.8528133029917307,0.6,1.0,0.6666666666666666,1,1,1,1,1,1,0,0.05,2,0.3333333333333333,0
0.19074480330699622,0.48958324689228405,0.08,1.0,0.6666666666666666,1,0,0,1,0,1,0,0.2,2,0.0,0
0.7631209178286898,0.9177483927092889,0.9,1.0,0.6666666666666666,1,1,1,1,1,1,0,0.65,2,0.6666666666666666,1
0.8020933968735648,0.2588103241013484,0.0,0.0,0.6666666666666666,0,0,0,0,0,1,0,0.6,2,0.0,0
0.8009565429364041,0.288129070006334,0.0,0.0,0.6666666666666666,0,0,0,0,0,1,0,0.15,2,0.3333333333333333,0
0.050966767352960685,0.576258140012668,0.12,1.0,0.6666666666666666,1,0,0,1,0,1,0,0.25,2,0.16666666666666666,0
0.05111996742328196,0.4734890365184638,0.04,0.0,0.6666666666666666,0,0,0,0,0,1,0,0.55,2,0.16666666666666666,0
0.061077468585061336,0.2588103241013484,0.0,0.0,0.6666666666666666,0,0,0,0,0,1,0,0.2,2,0.3333333333333333,0
0.8005024358333847,0.2588103241013484,0.0,0.0,0.6666666666666666,0,0,0,0,0,1,0,0.1,2,0.3333333333333333,0
0.06181612345344569,0.2229270791556561,0.0,0.0,0.6666666666666666,0,0,0,0,0,1,0,0.55,2,0.0,0
0.9332811343441173,0.7253818254421647,0.32,1.0,0.6666666666666666,1,1,1,1,1,1,0,0.45,2,0.5,1
0.89430118782841,0.576258140012668,0.12,1.0,0.6666666666666666,1,0,0,1,0,1,0,0.4,2,0.3333333333333333,0
0.8860450842772587,0.7066621217140238,0.24,1.0,0.6666666666666666,1,0,1,1,1,1,0,0.1,2,0.3333333333333333,0
0.1942104785078339,0.31291771646377814,0.02,0.0,0.6666666666666666,0,0,0,0,0,1,0,0.55,2,0.16666666666666666,0
0.16762748606051647,0.6322686066071146,0.3,1.0,0.6666666666666666,1,0,0,1,0,1,0,0.6,2,0.3333333333333333,0
0.22941573061833473,0.3533310608570119,0.02,0.0,0.6666666666666666,0,0,0,0,0,1,0,0.0,2,0.0,0
0.2061473137572947,0.576258140012668,0.16,1.0,0.6666666666666666,1,1,1,1,1,1,0,0.05,2,0.16666666666666666,0
0.19204533103316188,0.31291771646377814,0.0,0.0,0.6666666666666666,0,0,0,0,0,1,0,0.4,2,0.16666666666666666,0
0.8497423225329862,0.9177483927092889,0.9,1.0,0.6666666666666666,1,1,1,1,1,1,0,0.65,2,0.6666666666666666,1
0.8642246679398387,0.576258140012668,0.12,1.0,0.6666666666666666,1,0,0,1,0,1,0,0.35,2,0.3333333333333333,0
0.8606422907660916,0.7066621217140238,0.24,1.0,0.6666666666666666,1,0,1,1,1,1,0,0.25,2,0.6666666666666666,0
0.2623999037728343,0.2588103241013484,0.0,0.0,0.6666666666666666,0,0,0,0,0,1,0,0.0,2,0.16666666666666666,0
0.049933565709753054,0.5622660235692741,0.2,1.0,0.6666666666666666,1,1,1,1,1,1,0,0.45,2,0.16666666666666666,0
0.0567130272465036,0.5522122565191372,0.12,1.0,0.6666666666666666,1,1,1,1,1,1,0,0.3,2,0.0,0
0.04995922117085023,0.2588103241013484,0.0,0.0,0.6666666666666666,0,0,0,0,0,1,0,0.3,2,0.16666666666666666,0
0.05478828473241606,0.2588103241013484,0.0,0.0,0.6666666666666666,0,0,0,0,0,1,0,0.3,2,0.3333333333333333,0
0.5879310129140254,0.4734890365184638,0.08,1.0,0.6666666666666666,1,0,0,1,0,1,0,0.7,2,0.3333333333333333,1
0.6934568331910177,0.38560049314076816,0.04,0.0,0.6666666666666666,0,0,0,1,0,1,0,0.35,2,0.16666666666666666,0
0.6818449424843183,0.41246410897838653,0.04,0.0,0.6666666666666666,0,0,0,1,0,1,0,0.3,2,0.0,0
0.3267675946639376,0.3533310608570119,0.02,0.0,0.6666666666666666,0,0,0,0,0,1,0,0.45,2,0.0,0
0.33361661693467554,0.38560049314076816,0.04,0.0,0.6666666666666666,0,0,0,0,0,1,0,0.45,2,0.0,0
0.27583567508815493,0.2588103241013484,0.0,0.0,0.6666666666666666,0,0,0,0,0,1,0,0.2,2,0.16666666666666666,0
0.1862229087266172,0.5239276485562145,0.08,0.0,0.6666666666666666,0,0,0,1,0,1,0,0.45,2,0.16666666666666666,0
0.09927092019149013,0.3533310608570119,0.0,0.0,0.6666666666666666,0,0,0,0,0,1,0,0.2,2,0.3333333333333333,0
0.8659318979545665,0.5522122565191372,0.12,1.0,0.6666666666666666,1,1,0,1,1,1,0,0.3,2,0.3333333333333333,1
0.8548034107431761,0.31291771646377814,0.02,0.0,0.6666666666666666,0,0,0,0,0,1,0,0.65,2,0.0,0
0.8070958460574631,0.38560049314076816,0.04,0.0,0.6666666666666666,0,1,0,0,0,1,0,0.35,2,0.16666666666666666,0
0.7209517814663027,0.2588103241013484,0.0,0.0,0.6666666666666666,0,0,0,0,0,1,0,0.3,2,0.3333333333333333,0
0.16726375554082792,0.4734890365184638,0.04,0.0,0.6666666666666666,0,0,0,0,0,1,0,0.55,2,0.16666666666666666,0
0.17152005731757403,0.4734890365184638,0.04,0.0,0.6666666666666666,0,0,0,0,0,1,0,0.65,2,0.16666666666666666,0
0.28885688866219833,0.576258140012668,0.16,1.0,0.6666666666666666,1,1,1,1,1,1,0,0.05,2,0.16666666666666666,0
0.33585916192864,0.3533310608570119,0.02,0.0,0.6666666666666666,0,0,0,0,0,1,0,0.7,2,0.0,0
0.7375846494860343,0.5522122565191372,0.12,1.0,0.6666666666666666,1,1,0,1,1,1,0,0.3,2,0.3333333333333333,1
0.7294993289540473,0.31291771646377814,0.02,0.0,0.6666666666666666,0,0,0,0,0,1,0,0.65,2,0.0,0
0.7219744453596199,0.288129070006334,0.0,0.0,0.6666666666666666,0,0,0,0,0,1,0,0.35,2,0.0,0
0.6974970810575725,0.38560049314076816,0.04,0.0,0.6666666666666666,0,1,0,0,0,1,0,0.35,2,0.16666666666666666,0
0.16946870582731902,0.4734890365184638,0.04,0.0,0.6666666666666666,0,0,0,0,0,1,0,0.65,2,0.16666666666666666,0
0.1689077009133772,0.6610609759511434,0.2,1.0,0.6666666666666666,1,0,1,1,1,1,0,0.55,2,0.3333333333333333,0
0.243273871981147,0.48958324689228405,0.08,1.0,0.6666666666666666,1,0,0,1,0,1,0,0.2,2,0.0,0
0.1693676024077456,0.38560049314076816,0.02,0.0,0.6666666666666666,0,0,0,0,0,1,0,0.2,2,0.3333333333333333,0
0.8565390322013694,0.8528133029917307,0.7,1.0,0.6666666666666666,1,1,1,1,1,1,0,0.15,2,0.6666666666666666,1
0.8006727011580921,0.31291771646377814,0.02,0.0,0.6666666666666666,0,0,0,0,0,1,0,0.5,2,0.0,0
0.7759492948289012,0.5239276485562145,0.08,0.0,0.6666666666666666,0,0,0,1,0,1,0,0.6,2,0.3333333333333333,0
0.551132698375754,0.288129070006334,0.0,0.0,0.6666666666666666,0,0,0,0,0,1,0,0.05,2,0.16666666666666666,0
0.05123096129602715,0.288129070006334,0.0,0.0,0.6666666666666666,0,0,0,0,0,1,0,0.15,2,0.3333333333333333,0
0.05763917021796083,0.2588103241013484,0.0,0.0,0.6666666666666666,0,0,0,0,0,1,0,0.25,2,0.16666666666666666,0
0.17803887878826624,0.38560049314076816,0.02,0.0,0.6666666666666666,0,0,0,1,0,1,0,0.05,2,0.0,0
0.1931593341581545,0.31291771646377814,0.02,0.0,0.6666666666666666,0,0,0,0,0,1,0,0.55,2,0.16666666666666666,0
0.9388351344894207,0.6322686066071146,0.3,1.0,0.6666666666666666,1,0,0,1,0,1,0,0.6,2,0.3333333333333333,1
0.9639586203021511,0.288129070006334,0.0,0.0,0.6666666666666666,0,0,0,0,0,1,0,0.5,2,0.3333333333333333,0
0.9602501015184483,0.41246410897838653,0.04,0.0,0.6666666666666666,0,0,0,1,0,1,0,0.5,2,0.16666666666666666,0
0.15920144379075624,0.7066621217140238,0.3,1.0,0.6666666666666666,1,1,1,1,1,1,0,0.0,2,0.5,0
0.1465095635475199,0.5622660235692741,0.2,1.0,0.6666666666666666,1,1,1,1,1,1,0,0.45,2,0.16666666666666666,0
0.2675211805170718,0.5239276485562145,0.1,1.0,0.6666666666666666,1,1,0,1,0,1,0,0.1,2,0.0,0
0.1736735783830825,0.38560049314076816,0.02,0.0,0.6666666666666666,0,0,0,0,0,1,0,0.2,2,0.3333333333333333,0
0.884646793590525,0.4458541583113122,0.06,1.0,0.6666666666666666,1,0,0,1,0,1,0,0.65,2,0.16666666666666666,0
0.8298999006603898,0.5522122565191372,0.12,1.0,0.6666666666666666,1,1,0,1,1,1,0,0.3,2,0.3333333333333333,1
0.8303052651274323,0.31291771646377814,0.02,0.0,0.6666666666666666,0,0,0,0,0,1,0,0.65,2,0.0,0
0.8219165063575894,0.31291771646377814,0.02,0.0,0.6666666666666666,0,0,0,0,0,1,0,0.05,2,0.3333333333333333,0
0.16502084743657577,0.2229270791556561,0.0,0.0,0.6666666666666666,0,0,0,0,0,1,0,0.65,2,0.3333333333333333,0
0.05921580410204445,0.288129070006334,0.0,0.0,0.6666666666666666,0,0,0,0,0,1,0,0.05,2,0.0,0
0.7901899476134954,0.3533310608570119,0.02,0.0,0.6666666666666666,0,0,0,0,0,1,0,0.45,2,0.0,0
0.45970941457324627,0.31291771646377814,0.02,0.0,0.6666666666666666,0,0,0,0,0,1,0,0.35,2,0.0,0
0.15719136926425384,0.2588103241013484,0.0,0.0,0.6666666666666666,0,0,0,0,0,1,0,0.3,2,0.16666666666666666,0
0.6783577907634232,0.48958324689228405,0.08,1.0,0.6666666666666666,1,0,0,1,0,1,0,0.2,2,0.0,1
0.7265650725333564,0.288129070006334,0.0,0.0,0.6666666666666666,0,0,0,0,0,1,0,0.7,2,0.0,0
0.6996791222348139,0.2588103241013484,0.0,0.0,0.6666666666666666,0,0,0,0,0,1,0,0.0,2,0.16666666666666666,0
0.175672018362442,0.288129070006334,0.0,0.0,0.6666666666666666,0,0,0,0,0,1,0,0.35,2,0.3333333333333333,0
0.06292382563476064,0.288129070006334,0.0,0.0,0.6666666666666666,0,0,0,0,0,1,0,0.15,2,0.3333333333333333,0
0.37062300625825056,0.41246410897838653,0.04,0.0,0.6666666666666666,0,0,0,1,0,1,0,0.65,2,0.16666666666666666,0
0.06925260359450044,0.48958324689228405,0.06,0.0,0.6666666666666666,0,0,0,1,0,1,0,0.45,2,0.16666666666666666,0
0.16666554487826643,0.2588103241013484,0.0,0.0,0.6666666666666666,0,0,0,0,0,1,0,0.3,2,0.16666666666666666,0
0.9379905737654195,0.9177483927092889,0.9,1.0,0.6666666666666666,1,1,1,1,1,1,0,0.65,2,0.6666666666666666,1
0.9619503995742671,0.576258140012668,0.12,1.0,0.6666666666666666,1,0,0,1,0,1,0,0.35,2,0.3333333333333333,0
0.95443978300631,0.288129070006334,0.0,0.0,0.6666666666666666,0,0,0,0,0,1,0,0.35,2,0.0,0
0.9303921812448337,0.38560049314076816,0.02,0.0,0.6666666666666666,0,0,0,0,0,1,0,0.4,2,0.0,0
0.9390146071658131,0.4734890365184638,0.04,0.0,0.6666666666666666,0,0,0,0,0,1,0,0.3,2,0.3333333333333333,0
0.060597557362861945,0.41246410897838653,0.04,0.0,0.6666666666666666,0,0,0,1,0,1,0,0.3,2,0.0,0
0.05517779654061414,0.2588103241013484,0.0,0.0,0.6666666666666666,0,0,0,0,0,1,0,0.2,2,0.16666666666666666,0
0.05483113063455181,0.8528133029917307,0.6,1.0,0.6666666666666666,1,1,1,1,1,1,0,0.05,2,0.3333333333333333,0
0.8650550332062514,0.576258140012668,0.16,1.0,0.6666666666666666,1,1,1,1,1,1,0,0.05,2,0.16666666666666666,1
0.8804240745902507,0.38560049314076816,0.0,0.0,0.6666666666666666,0,0,0,0,0,1,0,0.0,2,0.0,0
0.8423409102903161,0.38560049314076816,0.0,0.0,0.6666666666666666,0,0,1,0,0,1,0,0.5,2,0.3333333333333333,0
0.7389515050048931,0.3533310608570119,0.02,0.0,0.6666666666666666,0,0,0,0,0,1,0,0.35,2,0.16666666666666666,0
0.27657629891770896,0.38560049314076816,0.04,0.0,0.6666666666666666,0,1,0,0,0,1,0,0.35,2,0.16666666666666666,0
0.18622470517715545,0.5622660235692741,0.2,1.0,0.6666666666666666,1,1,1,1,1,1,0,0.45,2,0.16666666666666666,0
0.1869475925142718,0.5239276485562145,0.08,1.0,0.6666666666666666,1,0,0,0,0,1,0,0.35,2,0.16666666666666666,0
0.059839438379859895,0.3533310608570119,0.02,0.0,0.6666666666666666,0,0,0,0,0,1,0,0.6,2,0.16666666666666666,0
0.8740451724941588,0.7712009862815363,0.4,1.0,0.6666666666666666,1,1,1,1,1,1,0,0.65,2,0.6666666666666666,1
0.9572115233548204,0.288129070006334,0.0,0.0,0.6666666666666666,0,0,0,0,0,1,0,0.35,2,0.3333333333333333,0
0.9364620009362988,0.4734890365184638,0.04,0.0,0.6666666666666666,0,0,0,0,0,1,0,0.55,2,0.16666666666666666,0
0.3760971928680661,0.8528133029917307,0.6,1.0,0.6666666666666666,1,1,1,1,1,1,0,0.0,2,0.16666666666666666,0
0.18606671602840907,0.288129070006334,0.0,0.0,0.6666666666666666,0,0,0,0,0,1,0,0.55,2,0.16666666666666666,0
0.15471491357485054,0.2588103241013484,0.0,0.0,0.6666666666666666,0,0,0,0,0,1,0,0.25,2,0.16666666666666666,0
0.23747019504217107,0.5522122565191372,0.12,1.0,0.6666666666666666,1,1,1,1,1,1,0,0.3,2,0.0,0
0.057173250503692596,0.2588103241013484,0.0,0.0,0.6666666666666666,0,0,0,0,0,1,0,0.25,2,0.16666666666666666,0
0.723164107649027,0.6156757666995463,0.14,1.0,0.6666666666666666,1,0,1,1,1,1,0,0.4,2,0.0,1
0.7271297198889861,0.31291771646377814,0.02,0.0,0.6666666666666666,0,0,0,0,0,1,0,0.7,2,0.16666666666666666,0
0.7270914447311289,0.288129070006334,0.0,0.0,0.6666666666666666,0,0,0,0,0,1,0,0.05,2,0.0,0
0.053922601044745555,0.742147819125254,0.36,1.0,0.6666666666666666,1,1,1,1,1,1,0,0.25,2,0.3333333333333333,0
0.05402385011425109,0.5414877569187386,0.16,1.0,0.6666666666666666,1,1,1,1,1,1,0,0.4,2,0.0,0
0.054114464644990326,0.4734890365184638,0.04,0.0,0.6666666666666666,0,0,0,0,0,1,0,0.55,2,0.16666666666666666,0
0.06574203348541699,0.48958324689228405,0.08,1.0,0.6666666666666666,1,0,0,1,0,1,0,0.2,2,0.0,0
0.06624244326988679,0.38560049314076816,0.02,0.0,0.6666666666666666,0,0,0,0,0,1,0,0.5,2,0.16666666666666666,0
0.7378938585594575,0.5239276485562145,0.1,1.0,0.6666666666666666,1,1,0,1,0,1,0,0.7,2,0.16666666666666666,1
0.8187871302954594,0.3533310608570119,0.02,0.0,0.6666666666666666,0,0,0,0,0,1,0,0.3,2,0.16666666666666666,0
0.7881114831423885,0.2588103241013484,0.0,0.0,0.6666666666666666,0,0,0,0,0,1,0,0.25,2,0.16666666666666666,0
0.16481485968119114,0.6610609759511434,0.2,1.0,0.6666666666666666,1,0,1,1,1,1,0,0.55,2,0.3333333333333333,0
0.7530916031199095,0.288129070006334,0.0,0.0,0.6666666666666666,0,0,0,0,0,1,0,0.65,2,0.16666666666666666,0
0.05908856768783277,0.6322686066071146,0.16,1.0,0.6666666666666666,1,0,1,1,1,1,0,0.6,2,0.0,0
0.15234328418892404,0.2588103241013484,0.0,0.0,0.6666666666666666,0,0,0,0,0,1,0,0.05,2,0.0,0
0.26578047774996466,0.576258140012668,0.16,1.0,0.6666666666666666,1,1,1,1,1,1,0,0.05,2,0.16666666666666666,0
0.684358626341168,0.6322686066071146,0.3,1.0,0.6666666666666666,1,0,0,1,0,1,0,0.6,2,0.3333333333333333,1
0.7454072172152556,0.4458541583113122,0.06,1.0,0.6666666666666666,1,0,0,1,0,1,0,0.65,2,0.16666666666666666,0
0.7122417124576731,0.2588103241013484,0.0,0.0,0.6666666666666666,0,0,0,0,0,1,0,0.3,2,0.3333333333333333,0
0.056302003178398306,0.9177483927092889,0.9,1.0,0.6666666666666666,1,1,1,1,1,1,0,0.65,2,0.6666666666666666,0
0.31234240734798924,0.17666553042850594,0.0,0.0,0.6666666666666666,0,0,0,0,0,1,0,0.2,2,0.0,0
0.7017401572085838,0.2588103241013484,0.0,0.0,0.6666666666666666,0,0,0,0,0,1,0,0.6,2,0.16666666666666666,0
0.09761675046930708,0.3533310608570119,0.0,0.0,0.6666666666666666,0,0,0,0,0,1,0,0.2,2,0.3333333333333333,0
0.1967308787867711,1.0,1.0,1.0,0.6666666666666666,1,1,1,1,1,1,0,0.45,2,0.6666666666666666,0
0.7021578994621303,0.6322686066071146,0.3,1.0,0.6666666666666666,1,0,0,1,0,1,0,0.6,2,0.3333333333333333,1
0.7788597407321893,0.4458541583113122,0.06,1.0,0.6666666666666666,1,0,0,1,0,1,0,0.65,2,0.16666666666666666,0
0.7512897151414947,0.2588103241013484,0.0,0.0,0.6666666666666666,0,0,0,0,0,1,0,0.3,2,0.3333333333333333,0
0.2835986696214724,0.288129070006334,0.02,0.0,0.6666666666666666,0,0,0,0,0,1,0,0.45,2,0.0,0
0.5639658431595355,0.2588103241013484,0.0,0.0,0.6666666666666666,0,0,0,0,0,1,0,0.4,2,0.16666666666666666,0
0.05636747658453936,0.2588103241013484,0.0,0.0,0.6666666666666666,0,0,0,0,0,1,0,0.6,2,0.0,0
